text,service,label
"Mohon info, kita butuh integrasi sistem SAP Procurement dengan portal vendor swasta milik usaha.",Custom Software Development,Corporate
Optimalisasi proses pengadaan internal dan efisiensi biaya operasional bisnis perseroan swasta.,IT Strategy Consulting,Corporate
"Halo, optimalisasi proses pengadaan internal dan efisiensi biaya operasional bisnis perseroan swasta.",IT Strategy Consulting,Corporate
Kami ingin optimalisasi proses pengadaan internal dn efisiensi biaya operasional bisnis perseroan swasta.,IT Strategy Consulting,Corporate
Apakah bisa optimalisasi proses pengadaan internal dan efisiensi biaya operasional bisnis perseroan swasta.,IT Strategy Consulting,Corporate
Rencana strategis pemegang saham (shareholder & stakeholder) untuk transformasi sistem pengadaan perusahaan.,IT Strategy Consulting,Corporate
Kami ingin rencana strategis pemegang saham (shareholder & stakeholder) untuk transformasi sistem pengadaan usaha.,IT Strategy Consulting,Corporate
"Mohon info, rencana strategis pemegang saham (shareholder & stakeholder) untuk transformasi sistem pengadaan usaha.",IT Strategy Consulting,Corporate
"Mohon info, rencana strategis pemegang saham (shareholder & stakeholder) untuk transformasi sistem pengadaan perusahaan.",IT Strategy Consulting,Corporate
Rencana strategis pemegang saham (shareholder & stakeholder) untuk transformasi sistem pengadaan usaha.,IT Strategy Consulting,Corporate
Rencana strategis instansi pemerintah dalam digitalisasi pelayanan publik lima tahun ke depan.,Government Solutions,Government
Apakah bisa rencana strategis instansi dinas dalam digitalisasi pelayanan publik lima tahun ke depan.,Government Solutions,Government
Kami ingin rencana strategis instansi pemerintahan dalam digitalisasi pelayanan publik lima tahun ke depan.,Government Solutions,Government
Apakah bisa rencana strategis instansi pemerintahan dalam digitalisasi pelayanan publik lima tahun ke depan.,Government Solutions,Government
Butuh bantuan untuk rencana strategis instansi pemda dalam digitalisasi pelayanan publik lima tahun ke depan.,Government Solutions,Government
Pengadaan negara dan tender elektronik LPSE sesuai APBN untuk sistem informasi kementerian.,Government Solutions,Government
"Mohon info, pengadaan negara dan tender elektronik LPSE sesuai APBN untuk sistem informasi kementerian.",Government Solutions,Government
Apakah bisa pengadaan negara dan tender elektronik LPSE sesuai APBN untuk sistem informasi kementerian.,Government Solutions,Government
"Mohon info, pengadaan negara dan tender elektronik LPSE sesuai APBN utk sistem informasi kementerian.",Government Solutions,Government
Penyusunan rencana strategis dinas daerah untuk transparansi pengadaan barang dan jasa publik.,IT Strategy Consulting,Government
Apakah bisa penyusunan rencana strategis dinas daerah untuk transparansi pengadaan barang dan jasa publik.,IT Strategy Consulting,Government
Apakah bisa penyusunan rencana strategis dinas daerah buat transparansi pengadaan barang & jasa publik.,IT Strategy Consulting,Government
Sistem pengadaan barang instansi pemerintahan daerah menggunakan APBD kabupaten.,Government Solutions,Government
Butuh bantuan untuk sistem pengadaan barang instansi pemerintahan daerah menggunakan APBD kabupaten.,Government Solutions,Government
Kami ingin sistem pengadaan barang instansi pemerintahan daerah menggunakan APBD kabupaten.,Government Solutions,Government
"Halo, sistem pengadaan barang instansi pemerintahan daerah menggunakan APBD kabupaten.",Government Solutions,Government
Apakah bisa sistem pengadaan barang instansi pemerintahan daerah menggunakan APBD kabupaten.,Government Solutions,Government
Audit akuntabilitas dan transparansi pengadaan proyek SPBE pada organisasi perangkat daerah (OPD).,Cybersecurity Audit,Government
Butuh bantuan untuk audit akuntabilitas dan transparansi pengadaan proyek SPBE pada organisasi perangkat daerah (OPD).,Cybersecurity Audit,Government
Butuh bantuan untuk audit akuntabilitas & transparansi pengadaan proyek SPBE pada organisasi perangkat daerah (OPD).,Cybersecurity Audit,Government
Apakah bisa audit akuntabilitas dan transparansi pengadaan proyek SPBE pada organisasi perangkat daerah (OPD).,Cybersecurity Audit,Government
"Halo, audit akuntabilitas dan transparansi pengadaan proyek SPBE pada organisasi perangkat daerah (OPD).",Cybersecurity Audit,Government
I have a small local bakery and need a simple and cheap POS cashier application.,Custom Software Development,SME
Kami ingin i have a small local bakery and need a simple and cheap POS cashier application.,Custom Software Development,SME
Apakah bisa i have a small local bakery and need a simple and cheap POS cashier application.,Custom Software Development,SME
We are a small startup business looking for an affordable website for online sales.,Custom Software Development,SME
Kami ingin we are a small startup business looking for an affordable website for online sales.,Custom Software Development,SME
Butuh bantuan untuk we are a small startup business looking for an affordable website for online sales.,Custom Software Development,SME
How much is a low-budget landing page for my home-based craft shop?,Custom Software Development,SME
"Halo, how much is a low-budget landing page for my home-based craft shop?",Custom Software Development,SME
Need IT advice for a small family-owned grocery store to manage inventory simply.,IT Strategy Consulting,SME
Simple website design for small local coffee shop with online ordering menu.,Custom Software Development,SME
Butuh bantuan untuk simple website design for small local coffee shop with online ordering menu.,Custom Software Development,SME
"Mohon info, simple website design for small local coffee shop with online ordering menu.",Custom Software Development,SME
Looking for cheap cloud hosting for our small business online catalog.,Cloud Infrastructure & Migration,SME
Apakah bisa looking for cheap cloud hosting for our small business online catalog.,Cloud Infrastructure & Migration,SME
Butuh bantuan untuk looking for cheap cloud hosting for our small business online catalog.,Cloud Infrastructure & Migration,SME
"Halo, looking for cheap cloud hosting for our small business online catalog.",Cloud Infrastructure & Migration,SME
We are a micro business owner and need basic cybersecurity check for our small store.,Cybersecurity Audit,SME
"Halo, we are a micro business owner and need basic cybersecurity check for our small store.",Cybersecurity Audit,SME
Kami ingin we are a micro business owner and need basic cybersecurity check for our small store.,Cybersecurity Audit,SME
"Mohon info, we are a micro business owner and need basic cybersecurity check for our small store.",Cybersecurity Audit,SME
Can you build a simple mobile app for our local laundry delivery service on a tight budget?,Custom Software Development,SME
"Halo, can you build a simple mobile app for our local laundry delivery service on a tight budget?",Custom Software Development,SME
Butuh bantuan untuk can you build a simple mobile app for our local laundry delivery service on a tight budget?,Custom Software Development,SME
Affordable IT solutions and basic website setup for rural community entrepreneurs.,IT Strategy Consulting,SME
"Mohon info, affordable IT solutions and basic website setup for rural community entrepreneurs.",IT Strategy Consulting,SME
Apakah bisa affordable IT solutions and basic website setup for rural community entrepreneurs.,IT Strategy Consulting,SME
Butuh bantuan untuk affordable IT solutions and basic website setup for rural community entrepreneurs.,IT Strategy Consulting,SME
Small fashion retail shop needs easy-to-use billing software and WhatsApp order integration.,Custom Software Development,SME
"Mohon info, small fashion retail shop needs easy-to-use billing software and WhatsApp order integration.",Custom Software Development,SME
Butuh bantuan untuk small fashion retail shop needs easy-to-use billing software and WhatsApp order integration.,Custom Software Development,SME
I want to digitize my small food kiosk with a tablet cashier system.,Custom Software Development,SME
Cheap domain setup and simple email system for independent consultant.,Cloud Infrastructure & Migration,SME
Kami ingin cheap domain setup and simple email system for independent consultant.,Cloud Infrastructure & Migration,SME
"Mohon info, cheap domain setup and simple email system for independent consultant.",Cloud Infrastructure & Migration,SME
"Halo, cheap domain setup and simple email system for independent consultant.",Cloud Infrastructure & Migration,SME
Budget-friendly e-commerce store for handmade jewelry startup.,Custom Software Development,SME
Butuh bantuan untuk budget-friendly e-commerce store for handmade jewelry startup.,Custom Software Development,SME
Kami ingin budget-friendly e-commerce store for handmade jewelry startup.,Custom Software Development,SME
"Mohon info, budget-friendly e-commerce store for handmade jewelry startup.",Custom Software Development,SME
How to protect our small online shop from basic cyber attacks without spending too much?,Cybersecurity Audit,SME
"Halo, how to protect our small online shop from basic cyber attacks without spending too much?",Cybersecurity Audit,SME
Apakah bisa how to protect our small online shop from basic cyber attacks without spending too much?,Cybersecurity Audit,SME
Kami ingin how to protect our small online shop from basic cyber attacks without spending too much?,Cybersecurity Audit,SME
Digital marketing strategy and simple website setup for local handicraft SME.,IT Strategy Consulting,SME
Apakah bisa digital marketing strategy and simple website setup for local handicraft SME.,IT Strategy Consulting,SME
Butuh bantuan untuk digital marketing strategy and simple website setup for local handicraft SME.,IT Strategy Consulting,SME
"Halo, digital marketing strategy and simple website setup for local handicraft SME.",IT Strategy Consulting,SME
Small repair workshop needs lightweight inventory tracking app on Android phone.,Custom Software Development,SME
Butuh bantuan untuk small repair workshop needs lightweight inventory tracking app on Android phone.,Custom Software Development,SME
Apakah bisa small repair workshop needs lightweight inventory tracking app on Android phone.,Custom Software Development,SME
Looking for affordable web development package for small flower shop.,Custom Software Development,SME
"Mohon info, looking for affordable web development package for small flower shop.",Custom Software Development,SME
Kami ingin looking for affordable web development package for small flower shop.,Custom Software Development,SME
We are a beginner team of 3 people needing simple tools to track daily sales.,Custom Software Development,SME
"Mohon info, we are a beginner team of 3 people needing simple tools to track daily sales.",Custom Software Development,SME
Kami ingin we are a beginner team of 3 people needing simple tools to track daily sales.,Custom Software Development,SME
Easy Excel to cloud data migration for small family business records.,Cloud Infrastructure & Migration,SME
Kami ingin easy Excel to cloud data migration for small family business records.,Cloud Infrastructure & Migration,SME
"Mohon info, easy Excel to cloud data migration for small family business records.",Cloud Infrastructure & Migration,SME
Need quick consultation on how to start online selling for small traditional merchant.,IT Strategy Consulting,SME
Apakah bisa need quick consultation on how to start online selling for small traditional merchant.,IT Strategy Consulting,SME
Kami ingin need quick consultation on how to start online selling for small traditional merchant.,IT Strategy Consulting,SME
"Mohon info, need quick consultation on how to start online selling for small traditional merchant.",IT Strategy Consulting,SME
We want to build an enterprise asset management system integrated with procurement. This is a 5-year strategic plan for our company.,Custom Software Development,Corporate
Apakah bisa we want to build an enterprise asset management system integrated with procurement. This is a 5-year strategic plan for our company.,Custom Software Development,Corporate
Kami ingin we want to build an enterprise asset management system integrated with procurement. This is a 5-year strategic plan for our company.,Custom Software Development,Corporate
"Mohon info, we want to build an enterprise asset management system integrated with procurement. This is a 5-year strategic plan for our company.",Custom Software Development,Corporate
Our multinational corporation requires SAP ERP migration and integration for 1000 employees across global branches.,Custom Software Development,Corporate
Kami ingin our multinational corporation requires SAP ERP migration and integration for 1000 employees across global branches.,Custom Software Development,Corporate
"Halo, our multinational corporation requires SAP ERP migration and integration for 1000 employees across global branches.",Custom Software Development,Corporate
"Mohon info, our multinational corporation requires SAP ERP migration and integration for 1000 employees across global branches.",Custom Software Development,Corporate
Request for Proposal (RFP) for enterprise cloud infrastructure migration to AWS with strict SLA 99.99% uptime.,Cloud Infrastructure & Migration,Corporate
